"_airbyte_ab_id",_airbyte_emitted_at,_airbyte_data
a2cd683b-5ea3-4f4f-8086-2f2662993859,1681370611365,"{""_id"":""215519506"",""date_auto"":""2023-01-27"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
06e71812-b496-4af4-a28f-284a4a5938cc,1681370611365,"{""_id"":""215519571"",""date_auto"":""2023-01-27"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false}"
32b4e767-4788-4270-8e86-38618acba1cc,1681370611365,"{""_id"":""215519730"",""date_auto"":""2023-01-27"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false}"
ccaa250a-63a7-41e3-a4a5-6d4200f79451,1681370611365,"{""_id"":""215519748"",""date_auto"":""2023-01-27"",""facility"":""Peterbaar"",""shift_type"":""1"",""any_issue"":false}"
88d7507c-8e2b-48da-a8ab-4d47202563bc,1681370611365,"{""_id"":""215580470"",""date_auto"":""2023-01-27"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
4a6cb410-1c4b-4d76-8e50-28596aa14103,1681370611365,"{""_id"":""215586351"",""date_auto"":""2023-01-27"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
cf6da1d7-01a7-48b2-b1e4-9fe596d3c03f,1681370611365,"{""_id"":""215597107"",""date_auto"":""2023-01-27"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
4e11468e-4af9-4475-8a35-e1448f3f0d2a,1681370611365,"{""_id"":""215615865"",""date_auto"":""2023-01-27"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
69ddf390-ba61-42ad-b9ec-18ce627ed51d,1681370611365,"{""_id"":""215617641"",""date_auto"":""2023-01-27"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false}"
d678909b-72c7-4c45-9b43-dc3dce4b2245,1681370611365,"{""_id"":""215629323"",""date_auto"":""2023-01-27"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
f820466a-31df-4754-bf99-34728c36e741,1681370611365,"{""_id"":""215736281"",""date_auto"":""2023-01-28"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
4e393058-115f-4d78-82ba-b53e833b4e01,1681370611365,"{""_id"":""215736610"",""date_auto"":""2023-01-28"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
2331e90c-ee24-4543-a1e3-2098d920d329,1681370611365,"{""_id"":""215737067"",""date_auto"":""2023-01-28"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false}"
106f655b-d9f8-4465-8e94-72fa16ee085b,1681370611365,"{""_id"":""215737190"",""date_auto"":""2023-01-28"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false}"
2aa5fcbd-7c44-451d-87c8-bc8ac0661750,1681370611365,"{""_id"":""215737252"",""date_auto"":""2023-01-28"",""facility"":""Peterbaar"",""shift_type"":""1"",""any_issue"":false}"
32406efc-a7dd-4585-9f0d-406f0c0154c8,1681370611365,"{""_id"":""215780867"",""date_auto"":""2023-01-28"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
7364070a-8fa6-41dc-8998-276aac51a584,1681370611365,"{""_id"":""215781066"",""date_auto"":""2023-01-28"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
fb978656-7572-482c-96a3-f9852daaf96f,1681370611365,"{""_id"":""215792270"",""date_auto"":""2023-01-28"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
0c983339-4fab-438f-b5eb-b2f5648d6562,1681370611365,"{""_id"":""215798492"",""date_auto"":""2023-01-28"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false}"
87c970de-c0d4-4781-b8a3-7e69ac90549b,1681370611365,"{""_id"":""215804601"",""date_auto"":""2023-01-28"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
641a6db3-f364-4589-9385-5039b13a66f5,1681370611365,"{""_id"":""215817101"",""date_auto"":""2023-01-28"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
db4ab8cd-efa7-41fd-835e-71796626dfb3,1681370611365,"{""_id"":""215900133"",""date_auto"":""2023-01-29"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false}"
6d40dd98-f02e-47b2-b024-4b6a09651b94,1681370611365,"{""_id"":""215900201"",""date_auto"":""2023-01-29"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
25c3985c-cb99-465a-8f35-5513d0c3bd10,1681370611365,"{""_id"":""215900395"",""date_auto"":""2023-01-29"",""facility"":""Peterbaar"",""shift_type"":""1"",""any_issue"":false}"
29dc354e-b665-43ee-89d0-c752f98b03a0,1681370611365,"{""_id"":""215900430"",""date_auto"":""2023-01-29"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
1dc573d2-d04b-4661-ac10-c7146637c07f,1681370611365,"{""_id"":""215900559"",""date_auto"":""2023-01-29"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false}"
7427a0fe-6384-4d3c-b5aa-8a2fcebe9976,1681370611365,"{""_id"":""215936675"",""date_auto"":""2023-01-29"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
a1b55fab-5fed-4665-bf27-e44aec92ef0c,1681370611365,"{""_id"":""215940636"",""date_auto"":""2023-01-29"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
1757d75d-9011-4f09-a80b-21043cb2e153,1681370611365,"{""_id"":""215943670"",""date_auto"":""2023-01-29"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
6b4f21bb-c48f-44f7-aaec-246861abde97,1681370611365,"{""_id"":""215949214"",""date_auto"":""2023-01-29"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false}"
2a91fe59-677a-47e2-bea3-c3bc6ce18e35,1681370611365,"{""_id"":""215952223"",""date_auto"":""2023-01-29"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
cb6fd37d-f476-4c31-9444-0ded3826c0d0,1681370611365,"{""_id"":""215959897"",""date_auto"":""2023-01-29"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
4ebf1e6c-3eb1-4d3e-a9ee-b3fcc146cce0,1681370611365,"{""_id"":""216039376"",""date_auto"":""2023-01-30"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false}"
25271a0b-269f-40d1-ae3e-45414b68e7ec,1681370611365,"{""_id"":""216039474"",""date_auto"":""2023-01-30"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
15a52e33-dba3-4b3d-9738-649e0d30c4ff,1681370611365,"{""_id"":""216040221"",""date_auto"":""2023-01-30"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
488ed09b-514a-464a-8a0b-dd7ca8f60e5d,1681370611365,"{""_id"":""216040368"",""date_auto"":""2023-01-30"",""facility"":""Gomia"",""shift_type"":""1"",""any_issue"":false}"
